100
100
T [fm^-1]		muB [fm^-1]		G_dfce [1]
0.708485		0.989091		0.708384
0.710909		0.989091		0.701499
0.713333		0.989091		0.694692
0.715758		0.989091		0.687963
0.718182		0.989091		0.681310
0.720606		0.989091		0.674734
0.723030		0.989091		0.668233
0.725455		0.989091		0.661808
0.727879		0.989091		0.655456
0.730303		0.989091		0.649178
0.732727		0.989091		0.642973
0.735152		0.989091		0.636840
0.737576		0.989091		0.630778
0.740000		0.989091		0.624787
0.742424		0.989091		0.618867
0.744848		0.989091		0.613015
0.747273		0.989091		0.607233
0.749697		0.989091		0.601518
0.752121		0.989091		0.595871
0.754545		0.989091		0.590291
0.756970		0.989091		0.584777
0.759394		0.989091		0.579328
0.761818		0.989091		0.573943
0.764242		0.989091		0.568623
0.766667		0.989091		0.563366
0.769091		0.989091		0.558171
0.771515		0.989091		0.553039
0.773939		0.989091		0.547968
0.776364		0.989091		0.542957
0.778788		0.989091		0.538007
0.781212		0.989091		0.533116
0.783636		0.989091		0.528283
0.786061		0.989091		0.523509
0.788485		0.989091		0.518791
0.790909		0.989091		0.514131
0.793333		0.989091		0.509527
0.795758		0.989091		0.504978
0.798182		0.989091		0.500484
0.800606		0.989091		0.496044
0.803030		0.989091		0.491657
0.805455		0.989091		0.487324
0.807879		0.989091		0.483043
0.810303		0.989091		0.478813
0.812727		0.989091		0.474635
0.815152		0.989091		0.470507
0.817576		0.989091		0.466429
0.820000		0.989091		0.462400
0.580000		1.016566		1.210337
0.582424		1.016566		1.198531
0.584848		1.016566		1.186828
0.587273		1.016566		1.175227
0.589697		1.016566		1.163730
0.592121		1.016566		1.152334
0.594545		1.016566		1.141041
0.596970		1.016566		1.129849
0.599394		1.016566		1.118759
0.601818		1.016566		1.107770
0.604242		1.016566		1.096882
0.606667		1.016566		1.086095
0.609091		1.016566		1.075408
0.611515		1.016566		1.064820
0.613939		1.016566		1.054333
0.616364		1.016566		1.043944
0.618788		1.016566		1.033654
0.621212		1.016566		1.023463
0.623636		1.016566		1.013370
0.626061		1.016566		1.003374
0.628485		1.016566		0.993476
0.630909		1.016566		0.983674
0.633333		1.016566		0.973969
0.635758		1.016566		0.964360
0.638182		1.016566		0.954846
0.640606		1.016566		0.945427
0.643030		1.016566		0.936103
0.645455		1.016566		0.926873
0.647879		1.016566		0.917736
0.650303		1.016566		0.908692
0.652727		1.016566		0.899741
0.655152		1.016566		0.890882
0.657576		1.016566		0.882115
0.660000		1.016566		0.873438
0.662424		1.016566		0.864852
0.664848		1.016566		0.856356
0.667273		1.016566		0.847949
0.669697		1.016566		0.839631
0.672121		1.016566		0.831401
0.674545		1.016566		0.823258
0.676970		1.016566		0.815203
0.679394		1.016566		0.807234
0.681818		1.016566		0.799351
0.684242		1.016566		0.791553
0.686667		1.016566		0.783840
0.689091		1.016566		0.776211
0.691515		1.016566		0.768665
0.693939		1.016566		0.761203
0.696364		1.016566		0.753822
0.698788		1.016566		0.746523
0.701212		1.016566		0.739304
0.703636		1.016566		0.732166
0.706061		1.016566		0.725108
0.708485		1.016566		0.718128
0.710909		1.016566		0.711227
0.713333		1.016566		0.704403
0.715758		1.016566		0.697657
0.718182		1.016566		0.690987
0.720606		1.016566		0.684392
0.723030		1.016566		0.677872
0.725455		1.016566		0.671427
0.727879		1.016566		0.665056
0.730303		1.016566		0.658757
0.732727		1.016566		0.652531
0.735152		1.016566		0.646377
0.737576		1.016566		0.640293
0.740000		1.016566		0.634280
0.742424		1.016566		0.628337
0.744848		1.016566		0.622462
0.747273		1.016566		0.616656
0.749697		1.016566		0.610918
0.752121		1.016566		0.605246
0.754545		1.016566		0.599641
0.756970		1.016566		0.594102
0.759394		1.016566		0.588627
0.761818		1.016566		0.583217
0.764242		1.016566		0.577871
0.766667		1.016566		0.572587
0.769091		1.016566		0.567366
0.771515		1.016566		0.562207
0.773939		1.016566		0.557108
0.776364		1.016566		0.552070
0.778788		1.016566		0.547092
0.781212		1.016566		0.542173
0.783636		1.016566		0.537312
0.786061		1.016566		0.532509
0.788485		1.016566		0.527763
0.790909		1.016566		0.523074
0.793333		1.016566		0.518441
0.795758		1.016566		0.513863
0.798182		1.016566		0.509339
0.800606		1.016566		0.504870
0.803030		1.016566		0.500453
0.805455		1.016566		0.496090
0.807879		1.016566		0.491779
0.810303		1.016566		0.487519
0.812727		1.016566		0.483311
0.815152		1.016566		0.479152
0.817576		1.016566		0.475044
0.820000		1.016566		0.470985
0.580000		1.044040		1.219051
0.582424		1.044040		1.207281
0.584848		1.044040		1.195613
0.587273		1.044040		1.184047
0.589697		1.044040		1.172582
0.592121		1.044040		1.161218
0.594545		1.044040		1.149956
0.596970		1.044040		1.138794
0.599394		1.044040		1.127733
0.601818		1.044040		1.116772
0.604242		1.044040		1.105911
0.606667		1.044040		1.095150
0.609091		1.044040		1.084487
0.611515		1.044040		1.073924
0.613939		1.044040		1.063459
0.616364		1.044040		1.053093
0.618788		1.044040		1.042824
0.621212		1.044040		1.032653
0.623636		1.044040		1.022578
0.626061		1.044040		1.012601
0.628485		1.044040		1.002719
0.630909		1.044040		0.992934
0.633333		1.044040		0.983244
0.635758		1.044040		0.973648
0.638182		1.044040		0.964148
0.640606		1.044040		0.954741
0.643030		1.044040		0.945428
0.645455		1.044040		0.936208
0.647879		1.044040		0.927081
0.650303		1.044040		0.918046
0.652727		1.044040		0.909102
0.655152		1.044040		0.900250
0.657576		1.044040		0.891488
0.660000		1.044040		0.882816
0.662424		1.044040		0.874234
0.664848		1.044040		0.865741
0.667273		1.044040		0.857336
0.669697		1.044040		0.849020
0.672121		1.044040		0.840790
0.674545		1.044040		0.832648
0.676970		1.044040		0.824592
0.679394		1.044040		0.816621
0.681818		1.044040		0.808735
0.684242		1.044040		0.800934
0.686667		1.044040		0.793217
0.689091		1.044040		0.785583
0.691515		1.044040		0.778032
0.693939		1.044040		0.770563
0.696364		1.044040		0.763175
0.698788		1.044040		0.755868
0.701212		1.044040		0.748642
0.703636		1.044040		0.741494
0.706061		1.044040		0.734426
0.708485		1.044040		0.727436
0.710909		1.044040		0.720524
0.713333		1.044040		0.713689
0.715758		1.044040		0.706930
0.718182		1.044040		0.700247
0.720606		1.044040		0.693640
0.723030		1.044040		0.687106
0.725455		1.044040		0.680646
0.727879		1.044040		0.674260
0.730303		1.044040		0.667946
0.732727		1.044040		0.661704
0.735152		1.044040		0.655533
0.737576		1.044040		0.649432
0.740000		1.044040		0.643402
0.742424		1.044040		0.637440
0.744848		1.044040		0.631547
0.747273		1.044040		0.625723
0.749697		1.044040		0.619965
0.752121		1.044040		0.614274
0.754545		1.044040		0.608648
0.756970		1.044040		0.603089
0.759394		1.044040		0.597593
0.761818		1.044040		0.592162
0.764242		1.044040		0.586794
0.766667		1.044040		0.581488
0.769091		1.044040		0.576245
0.771515		1.044040		0.571063
0.773939		1.044040		0.565942
0.776364		1.044040		0.560880
0.778788		1.044040		0.555879
0.781212		1.044040		0.550936
0.783636		1.044040		0.546051
0.786061		1.044040		0.541223
0.788485		1.044040		0.536453
0.790909		1.044040		0.531739
0.793333		1.044040		0.527081
0.795758		1.044040		0.522477
0.798182		1.044040		0.517928
0.800606		1.044040		0.513433
0.803030		1.044040		0.508991
0.805455		1.044040		0.504602
0.807879		1.044040		0.500264
0.810303		1.044040		0.495978
0.812727		1.044040		0.491743
0.815152		1.044040		0.487558
0.817576		1.044040		0.483423
0.820000		1.044040		0.479337
0.580000		1.071515		1.227127
0.582424		1.071515		1.215395
0.584848		1.071515		1.203765
0.587273		1.071515		1.192236
0.589697		1.071515		1.180807
0.592121		1.071515		1.169478
0.594545		1.071515		1.158250
0.596970		1.071515		1.147122
0.599394		1.071515		1.136093
0.601818		1.071515		1.125163
0.604242		1.071515		1.114332
0.606667		1.071515		1.103600
0.609091		1.071515		1.092967
0.611515		1.071515		1.082431
0.613939		1.071515		1.071993
0.616364		1.071515		1.061652
0.618788		1.071515		1.051408
0.621212		1.071515		1.041260
0.623636		1.071515		1.031209
0.626061		1.071515		1.021253
0.628485		1.071515		1.011393
0.630909		1.071515		1.001627
0.633333		1.071515		0.991956
0.635758		1.071515		0.982379
0.638182		1.071515		0.972896
0.640606		1.071515		0.963506
0.643030		1.071515		0.954208
0.645455		1.071515		0.945003
0.647879		1.071515		0.935890
0.650303		1.071515		0.926867
0.652727		1.071515		0.917936
0.655152		1.071515		0.909095
0.657576		1.071515		0.900343
0.660000		1.071515		0.891681
0.662424		1.071515		0.883107
0.664848		1.071515		0.874622
0.667273		1.071515		0.866224
0.669697		1.071515		0.857914
0.672121		1.071515		0.849690
0.674545		1.071515		0.841552
0.676970		1.071515		0.833499
0.679394		1.071515		0.825532
0.681818		1.071515		0.817648
0.684242		1.071515		0.809849
0.686667		1.071515		0.802132
0.689091		1.071515		0.794498
0.691515		1.071515		0.786946
0.693939		1.071515		0.779475
0.696364		1.071515		0.772085
0.698788		1.071515		0.764775
0.701212		1.071515		0.757545
0.703636		1.071515		0.750394
0.706061		1.071515		0.743321
0.708485		1.071515		0.736325
0.710909		1.071515		0.729407
0.713333		1.071515		0.722565
0.715758		1.071515		0.715799
0.718182		1.071515		0.709107
0.720606		1.071515		0.702491
0.723030		1.071515		0.695948
0.725455		1.071515		0.689479
0.727879		1.071515		0.683082
0.730303		1.071515		0.676757
0.732727		1.071515		0.670503
0.735152		1.071515		0.664320
0.737576		1.071515		0.658207
0.740000		1.071515		0.652164
0.742424		1.071515		0.646189
0.744848		1.071515		0.640282
0.747273		1.071515		0.634443
0.749697		1.071515		0.628670
0.752121		1.071515		0.622963
0.754545		1.071515		0.617322
0.756970		1.071515		0.611746
0.759394		1.071515		0.606234
0.761818		1.071515		0.600786
0.764242		1.071515		0.595401
0.766667		1.071515		0.590077
0.769091		1.071515		0.584816
0.771515		1.071515		0.579615
0.773939		1.071515		0.574475
0.776364		1.071515		0.569395
0.778788		1.071515		0.564374
0.781212		1.071515		0.559411
0.783636		1.071515		0.554506
0.786061		1.071515		0.549658
0.788485		1.071515		0.544867
0.790909		1.071515		0.540132
0.793333		1.071515		0.535453
0.795758		1.071515		0.530828
0.798182		1.071515		0.526257
0.800606		1.071515		0.521740
0.803030		1.071515		0.517276
0.805455		1.071515		0.512864
0.807879		1.071515		0.508504
0.810303		1.071515		0.504195
0.812727		1.071515		0.499937
0.815152		1.071515		0.495729
0.817576		1.071515		0.491570
0.820000		1.071515		0.487461
0.580000		1.098990		1.234607
0.582424		1.098990		1.222916
0.584848		1.098990		1.211326
0.587273		1.098990		1.199836
0.589697		1.098990		1.188445
0.592121		1.098990		1.177154
0.594545		1.098990		1.165963
0.596970		1.098990		1.154870
0.599394		1.098990		1.143876
0.601818		1.098990		1.132980
0.604242		1.098990		1.122183
0.606667		1.098990		1.111483
0.609091		1.098990		1.100881
0.611515		1.098990		1.090376
0.613939		1.098990		1.079967
0.616364		1.098990		1.069655
0.618788		1.098990		1.059439
0.621212		1.098990		1.049319
0.623636		1.098990		1.039294
0.626061		1.098990		1.029364
0.628485		1.098990		1.019528
0.630909		1.098990		1.009786
0.633333		1.098990		1.000138
0.635758		1.098990		0.990583
0.638182		1.098990		0.981121
0.640606		1.098990		0.971751
0.643030		1.098990		0.962473
0.645455		1.098990		0.953286
0.647879		1.098990		0.944190
0.650303		1.098990		0.935185
0.652727		1.098990		0.926269
0.655152		1.098990		0.917443
0.657576		1.098990		0.908706
0.660000		1.098990		0.900057
0.662424		1.098990		0.891496
0.664848		1.098990		0.883023
0.667273		1.098990		0.874636
0.669697		1.098990		0.866336
0.672121		1.098990		0.858122
0.674545		1.098990		0.849992
0.676970		1.098990		0.841948
0.679394		1.098990		0.833987
0.681818		1.098990		0.826110
0.684242		1.098990		0.818316
0.686667		1.098990		0.810605
0.689091		1.098990		0.802975
0.691515		1.098990		0.795426
0.693939		1.098990		0.787958
0.696364		1.098990		0.780571
0.698788		1.098990		0.773262
0.701212		1.098990		0.766033
0.703636		1.098990		0.758881
0.706061		1.098990		0.751807
0.708485		1.098990		0.744811
0.710909		1.098990		0.737890
0.713333		1.098990		0.731046
0.715758		1.098990		0.724276
0.718182		1.098990		0.717582
0.720606		1.098990		0.710961
0.723030		1.098990		0.704413
0.725455		1.098990		0.697938
0.727879		1.098990		0.691535
0.730303		1.098990		0.685203
0.732727		1.098990		0.678942
0.735152		1.098990		0.672752
0.737576		1.098990		0.666630
0.740000		1.098990		0.660578
0.742424		1.098990		0.654594
0.744848		1.098990		0.648677
0.747273		1.098990		0.642827
0.749697		1.098990		0.637044
0.752121		1.098990		0.631326
0.754545		1.098990		0.625674
0.756970		1.098990		0.620085
0.759394		1.098990		0.614561
0.761818		1.098990		0.609099
0.764242		1.098990		0.603701
0.766667		1.098990		0.598364
0.769091		1.098990		0.593088
0.771515		1.098990		0.587873
0.773939		1.098990		0.582718
0.776364		1.098990		0.577622
0.778788		1.098990		0.572585
0.781212		1.098990		0.567606
0.783636		1.098990		0.562685
0.786061		1.098990		0.557821
0.788485		1.098990		0.553013
0.790909		1.098990		0.548261
0.793333		1.098990		0.543563
0.795758		1.098990		0.538921
0.798182		1.098990		0.534332
0.800606		1.098990		0.529796
0.803030		1.098990		0.525314
0.805455		1.098990		0.520883
0.807879		1.098990		0.516504
0.810303		1.098990		0.512176
0.812727		1.098990		0.507898
0.815152		1.098990		0.503670
0.817576		1.098990		0.499492
0.820000		1.098990		0.495362
0.580000		1.126465		1.241532
0.582424		1.126465		1.229884
0.584848		1.126465		1.218335
0.587273		1.126465		1.206885
0.589697		1.126465		1.195535
0.592121		1.126465		1.184284
0.594545		1.126465		1.173131
0.596970		1.126465		1.162076
0.599394		1.126465		1.151119
0.601818		1.126465		1.140260
0.604242		1.126465		1.129498
0.606667		1.126465		1.118833
0.609091		1.126465		1.108265
0.611515		1.126465		1.097793
0.613939		1.126465		1.087417
0.616364		1.126465		1.077136
0.618788		1.126465		1.066951
0.621212		1.126465		1.056861
0.623636		1.126465		1.046865
0.626061		1.126465		1.036963
0.628485		1.126465		1.027155
0.630909		1.126465		1.017440
0.633333		1.126465		1.007817
0.635758		1.126465		0.998288
0.638182		1.126465		0.988850
0.640606		1.126465		0.979503
0.643030		1.126465		0.970248
0.645455		1.126465		0.961083
0.647879		1.126465		0.952008
0.650303		1.126465		0.943023
0.652727		1.126465		0.934127
0.655152		1.126465		0.925320
0.657576		1.126465		0.916601
0.660000		1.126465		0.907969
0.662424		1.126465		0.899425
0.664848		1.126465		0.890967
0.667273		1.126465		0.882595
0.669697		1.126465		0.874309
0.672121		1.126465		0.866107
0.674545		1.126465		0.857991
0.676970		1.126465		0.849958
0.679394		1.126465		0.842008
0.681818		1.126465		0.834142
0.684242		1.126465		0.826357
0.686667		1.126465		0.818655
0.689091		1.126465		0.811033
0.691515		1.126465		0.803492
0.693939		1.126465		0.796031
0.696364		1.126465		0.788649
0.698788		1.126465		0.781346
0.701212		1.126465		0.774121
0.703636		1.126465		0.766973
0.706061		1.126465		0.759903
0.708485		1.126465		0.752909
0.710909		1.126465		0.745991
0.713333		1.126465		0.739148
0.715758		1.126465		0.732379
0.718182		1.126465		0.725684
0.720606		1.126465		0.719063
0.723030		1.126465		0.712514
0.725455		1.126465		0.706038
0.727879		1.126465		0.699632
0.730303		1.126465		0.693298
0.732727		1.126465		0.687034
0.735152		1.126465		0.680839
0.737576		1.126465		0.674714
0.740000		1.126465		0.668656
0.742424		1.126465		0.662667
0.744848		1.126465		0.656744
0.747273		1.126465		0.650888
0.749697		1.126465		0.645098
0.752121		1.126465		0.639373
0.754545		1.126465		0.633712
0.756970		1.126465		0.628115
0.759394		1.126465		0.622582
0.761818		1.126465		0.617112
0.764242		1.126465		0.611703
0.766667		1.126465		0.606356
0.769091		1.126465		0.601070
0.771515		1.126465		0.595844
0.773939		1.126465		0.590678
0.776364		1.126465		0.585570
0.778788		1.126465		0.580521
0.781212		1.126465		0.575530
0.783636		1.126465		0.570596
0.786061		1.126465		0.565719
0.788485		1.126465		0.560897
0.790909		1.126465		0.556131
0.793333		1.126465		0.551420
0.795758		1.126465		0.546763
0.798182		1.126465		0.542159
0.800606		1.126465		0.537609
0.803030		1.126465		0.533111
0.805455		1.126465		0.528665
0.807879		1.126465		0.524270
0.810303		1.126465		0.519925
0.812727		1.126465		0.515631
0.815152		1.126465		0.511387
0.817576		1.126465		0.507191
0.820000		1.126465		0.503044
0.580000		1.153939		1.247939
0.582424		1.153939		1.236334
0.584848		1.153939		1.224829
0.587273		1.153939		1.213421
0.589697		1.153939		1.202113
0.592121		1.153939		1.190902
0.594545		1.153939		1.179789
0.596970		1.153939		1.168774
0.599394		1.153939		1.157856
0.601818		1.153939		1.147035
0.604242		1.153939		1.136311
0.606667		1.153939		1.125682
0.609091		1.153939		1.115150
0.611515		1.153939		1.104714
0.613939		1.153939		1.094372
0.616364		1.153939		1.084126
0.618788		1.153939		1.073973
0.621212		1.153939		1.063915
0.623636		1.153939		1.053951
0.626061		1.153939		1.044080
0.628485		1.153939		1.034302
0.630909		1.153939		1.024616
0.633333		1.153939		1.015023
0.635758		1.153939		1.005521
0.638182		1.153939		0.996110
0.640606		1.153939		0.986790
0.643030		1.153939		0.977560
0.645455		1.153939		0.968420
0.647879		1.153939		0.959370
0.650303		1.153939		0.950408
0.652727		1.153939		0.941534
0.655152		1.153939		0.932749
0.657576		1.153939		0.924051
0.660000		1.153939		0.915440
0.662424		1.153939		0.906915
0.664848		1.153939		0.898476
0.667273		1.153939		0.890122
0.669697		1.153939		0.881853
0.672121		1.153939		0.873669
0.674545		1.153939		0.865568
0.676970		1.153939		0.857550
0.679394		1.153939		0.849615
0.681818		1.153939		0.841763
0.684242		1.153939		0.833991
0.686667		1.153939		0.826301
0.689091		1.153939		0.818691
0.691515		1.153939		0.811161
0.693939		1.153939		0.803710
0.696364		1.153939		0.796338
0.698788		1.153939		0.789043
0.701212		1.153939		0.781827
0.703636		1.153939		0.774687
0.706061		1.153939		0.767624
0.708485		1.153939		0.760636
0.710909		1.153939		0.753723
0.713333		1.153939		0.746885
0.715758		1.153939		0.740121
0.718182		1.153939		0.733430
0.720606		1.153939		0.726812
0.723030		1.153939		0.720266
0.725455		1.153939		0.713792
0.727879		1.153939		0.707388
0.730303		1.153939		0.701054
0.732727		1.153939		0.694791
0.735152		1.153939		0.688596
0.737576		1.153939		0.682469
0.740000		1.153939		0.676411
0.742424		1.153939		0.670419
0.744848		1.153939		0.664494
0.747273		1.153939		0.658636
0.749697		1.153939		0.652842
0.752121		1.153939		0.647113
0.754545		1.153939		0.641448
0.756970		1.153939		0.635847
