101
81
T [GeV]		muB [GeV]		betapi_over_T4 [fm^-4 / GeV^4]
0.150000		0.080000		71.832012
0.151000		0.080000		73.296018
0.152000		0.080000		74.793830
0.153000		0.080000		76.326046
0.154000		0.080000		77.893267
0.155000		0.080000		79.496093
0.156000		0.080000		81.135128
0.157000		0.080000		82.810973
0.158000		0.080000		84.524234
0.159000		0.080000		86.275513
0.160000		0.080000		88.065415
0.161000		0.080000		89.894544
0.162000		0.080000		91.763502
0.163000		0.080000		93.672894
0.164000		0.080000		95.623321
0.165000		0.080000		97.615383
0.166000		0.080000		99.649681
0.167000		0.080000		101.726813
0.168000		0.080000		103.847375
0.169000		0.080000		106.011962
0.170000		0.080000		108.221166
0.171000		0.080000		110.475577
0.172000		0.080000		112.775782
0.173000		0.080000		115.122366
0.174000		0.080000		117.515911
0.175000		0.080000		119.956994
0.176000		0.080000		122.446191
0.177000		0.080000		124.984072
0.178000		0.080000		127.571205
0.179000		0.080000		130.208153
0.180000		0.080000		132.895475
0.181000		0.080000		135.633726
0.182000		0.080000		138.423455
0.183000		0.080000		141.265208
0.184000		0.080000		144.159524
0.185000		0.080000		147.106939
0.186000		0.080000		150.107982
0.187000		0.080000		153.163177
0.188000		0.080000		156.273043
0.189000		0.080000		159.438091
0.190000		0.080000		162.658829
0.191000		0.080000		165.935757
0.192000		0.080000		169.269369
0.193000		0.080000		172.660153
0.194000		0.080000		176.108588
0.195000		0.080000		179.615151
0.196000		0.080000		183.180308
0.197000		0.080000		186.804519
0.198000		0.080000		190.488238
